상호명,지점명,상권업종중분류코드,도로명주소,경도,위도,시,구,ID
스타벅스,부산송도해수욕장점,Q12,부산광역시 서구 송도해변로 97,129.017866684954,35.0772397496774,부산광역시,서구,서
스타벅스,명지강변DT점,Q12,부산광역시 강서구 르노삼성대로 620,128.929512978109,35.1026568756313,부산광역시,강서구,강서
스타벅스,부산광복로R점,Q12,부산광역시 중구 광복중앙로 8-2,129.031389424812,35.100111326553694,부산광역시,중구,중
스타벅스,금정남산동DT점,Q12,부산광역시 금정구 중앙대로 1989,129.091333339269,35.2621604871374,부산광역시,금정구,금정
스타벅스,부산역아스티점,Q12,부산광역시 동구 중앙대로214번길 7-8,129.042062603979,35.1165787986227,부산광역시,동구,동
스타벅스,스타필드명지점,Q12,부산광역시 강서구 명지국제6로 168,128.918174282154,35.0931251890339,부산광역시,강서구,강서
스타벅스,기장역DT점,Q12,부산광역시 기장군 기장읍 기장대로 527,129.220251665079,35.2421897071711,부산광역시,기장군,기장
스타벅스,서면중앙대로R점,Q12,부산광역시 부산진구 중앙대로 672,129.059626430918,35.153023192792396,부산광역시,부산진구,부산진
스타벅스,다대포DT점,Q12,부산광역시 사하구 다대로 493,128.975271063842,35.0609677159651,부산광역시,사하구,사하
스타벅스,부산역라마다점,Q12,부산광역시 동구 중앙대로196번길 10,129.040354654467,35.1142588428362,부산광역시,동구,동
커피빈,코리아부산장산역점,Q12,부산광역시 해운대구 세실로 48,129.178573776255,35.169699726351,부산광역시,해운대구,해운대
커피빈,코리아부산광복동점,Q12,부산광역시 중구 광복로 35,129.029023375864,35.0994824207401,부산광역시,중구,중
더커피빈,,Q12,부산광역시 해운대구 센텀동로 9,129.132482667416,35.1698870198936,부산광역시,해운대구,해운대
커피빈,부산역점,Q12,부산광역시 동구 중앙대로 206,129.045081835992,35.117625470822,부산광역시,동구,동
커피빈,부산무역센터점,Q12,부산광역시 중구 충장대로 11,129.037757663565,35.1058349736802,부산광역시,중구,중
커피빈,코리아해운대한화콘도앞점,Q12,부산광역시 해운대구 마린시티3로 51,129.145861210644,35.1540320752488,부산광역시,해운대구,해운대
커피빈,코리아부산서면태화점,Q12,부산광역시 부산진구 중앙대로 698-1,129.059500371307,35.1551515820862,부산광역시,부산진구,부산진
커피빈코리아해운대점,코리아해운대점,Q12,부산광역시 해운대구 해운대해변로 277,129.16158433662,35.1599035804847,부산광역시,해운대구,해운대
커피빈코리아부산수영역점,코리아부산수영역점,Q12,부산광역시 수영구 수영로 667,129.114506037609,35.1653755615451,부산광역시,수영구,수영
커피빈부산정관점,부산정관점,Q12,부산광역시 기장군 정관읍 정관로 563,129.175653836502,35.32193300746471,부산광역시,기장군,기장
커피빈,코리아부산서면서전로점,Q12,부산광역시 부산진구 서전로 12,129.060903273881,35.157537009274805,부산광역시,부산진구,부산진
커피빈,빌리프,Q12,부산광역시 강서구 대저로 299,128.984380840725,35.21134722666471,부산광역시,강서구,강서
커피빈,코리아해운대센텀호텔점,Q12,부산광역시 해운대구 센텀3로 20,129.132838324273,35.1678285408056,부산광역시,해운대구,해운대
이디야커피,부산다대포점,Q12,부산광역시 사하구 다대로 682,128.966690081527,35.0482002400717,부산광역시,사하구,사하
이디야커피,부산영도대교동점,Q12,부산광역시 영도구 태종로 104,129.042133362317,35.0911135913128,부산광역시,영도구,영도
이디야커피,부산동의대중앙점,Q12,부산광역시 부산진구 엄광로 184,129.03461270703002,35.1477228300769,부산광역시,부산진구,부산진
이디야커피,대연황령점,Q12,부산광역시 남구 황령대로319번가길 158-7,129.088736797378,35.1516924519432,부산광역시,남구,포항 남구
이디야커피,부산영도태종로점,Q12,부산광역시 영도구 태종로 64-1,129.038083815277,35.0926266303499,부산광역시,영도구,영도
이디야커피숍,,Q12,부산광역시 중구 자갈치로47번길 6-1,129.029561383105,35.097783214302694,부산광역시,중구,중
이디야커피,부산양운사거리점,Q12,부산광역시 해운대구 좌동순환로 79,129.16692795377898,35.1736162959496,부산광역시,해운대구,해운대
이디야커피,연지자이점,Q12,부산광역시 부산진구 새싹로 178,129.049872463022,35.1720463606532,부산광역시,부산진구,부산진
이디야커피,부산가야동의대점,Q12,부산광역시 부산진구 가야대로 590-1,129.036452667343,35.1543503898738,부산광역시,부산진구,부산진
이디야커피,부산경동파크점,Q12,부산광역시 부산진구 새싹로 30,129.05733218341,35.1606239472302,부산광역시,부산진구,부산진
이디야커피,반송도서관점,Q12,부산광역시 해운대구 아랫반송로 25,129.148857710525,35.225032318973206,부산광역시,해운대구,해운대
이디야커피,부산동래내성점,Q12,부산광역시 동래구 여고북로 192,129.075292291478,35.2025336093369,부산광역시,동래구,동래
이디야커피,장림점,Q12,부산광역시 사하구 장림번영로 84,128.974461288551,35.0804627720082,부산광역시,사하구,사하
이디야커피,서면태화점,Q12,부산광역시 부산진구 서전로10번길 71,129.059999574193,35.1547145471701,부산광역시,부산진구,부산진
이디야커피,BIFC몰점,Q12,부산광역시 남구 문현금융로 40,129.065885085962,35.1465053091219,부산광역시,남구,포항 남구
이디야커피,금정세무서점,Q12,부산광역시 금정구 부곡로141번길 1,129.091783184117,35.2284990373531,부산광역시,금정구,금정
이디야커피,부산해운대구청점,Q12,부산광역시 해운대구 중동2로 5,129.164783275463,35.1625589809256,부산광역시,해운대구,해운대
이디야커피,부산서면문화점,Q12,부산광역시 부산진구 가야대로784번길 66,129.056957746435,35.1545878848828,부산광역시,부산진구,부산진
이디야커피숍,,Q12,부산광역시 사상구 가야대로 278-1,129.00301383195,35.150142862799896,부산광역시,사상구,사상
이디야커피,부산온천장역점,Q12,부산광역시 동래구 온천장로119번길 7,129.084349590602,35.2213277750093,부산광역시,동래구,동래
이디야커피,거제홈타운점,Q12,부산광역시 연제구 법원북로 45,129.071899929443,35.1942529167684,부산광역시,연제구,연제
이디야커피보수점,보수점,Q12,부산광역시 중구 국제시장2길 33,129.028325154077,35.102399878086096,부산광역시,중구,중
이디야커피,중앙동점,Q12,부산광역시 중구 중앙대로 114,129.036847440244,35.1075824674048,부산광역시,중구,중
이디야커피,부평점,Q12,부산광역시 중구 광복로 10-2,129.026257803132,35.0993526229554,부산광역시,중구,중
이디야커피,,Q12,부산광역시 부산진구 새싹로 83-1,129.053439464462,35.1643265244838,부산광역시,부산진구,부산진
이디야커피,송도암남공원점,Q12,부산광역시 서구 암남공원로 179-13,129.019703648373,35.0627206502526,부산광역시,서구,서
이디야커피,부산미남역점,Q12,부산광역시 동래구 아시아드대로 223,129.066701799478,35.2040067382904,부산광역시,동래구,동래
이디야커피,,Q12,부산광역시 연제구 법원로32번길 9,129.074829593765,35.1915858896248,부산광역시,연제구,연제
이디야커피,부산화명점,Q12,부산광역시 북구 금곡대로285번길 22,129.012341929739,35.2341921805954,부산광역시,북구,포항 북구
이디야커피,구포사거리점,Q12,부산광역시 북구 백양대로 1065,128.99727161025498,35.2002898309006,부산광역시,북구,포항 북구
이디야커피,부산개금동점,Q12,부산광역시 부산진구 가야대로 479,129.024632307343,35.15348643642,부산광역시,부산진구,부산진
이디야커피,초읍점,Q12,부산광역시 부산진구 새싹로 283,129.047005408806,35.1813194445443,부산광역시,부산진구,부산진
이디야커피,해운대우동점,Q12,부산광역시 해운대구 우동1로 82,129.156558125654,35.168487748990806,부산광역시,해운대구,해운대
이디야커피,명륜역점,Q12,부산광역시 동래구 온천장로 11,129.07885052762398,35.2133365824429,부산광역시,동래구,동래
이디야커피,부산동의과학대점,Q12,부산광역시 부산진구 양지로 54,129.072251769797,35.1658651026178,부산광역시,부산진구,부산진
이디야커피,,Q12,부산광역시 중구 해관로 66-1,129.035660690186,35.10481629337,부산광역시,중구,중
이디야커피,광안점,Q12,부산광역시 수영구 광남로 152,129.11814773489,35.1547597319611,부산광역시,수영구,수영
이디야커피,당리역점,Q12,부산광역시 사하구 낙동대로 412,128.97329302284598,35.1039628966984,부산광역시,사하구,사하
이디야커피,부산범어사역점,Q12,부산광역시 금정구 중앙대로 2120,129.093122067064,35.273420515796204,부산광역시,금정구,금정
이디야커피,부산역점,Q12,부산광역시 동구 중앙대로 233,129.040754826724,35.1181224140716,부산광역시,동구,동
이디야커피,안락점,Q12,부산광역시 동래구 충렬대로 429-3,129.105390779811,35.1966650015965,부산광역시,동래구,동래
이디야커피,부산진점,Q12,부산광역시 동구 중앙대로371번길 9,129.047858616856,35.1288599637638,부산광역시,동구,동
이디야커피,,Q12,부산광역시 부산진구 중앙대로 899,129.069100083471,35.1707965182333,부산광역시,부산진구,부산진
이디야커피,구서역점,Q12,부산광역시 금정구 구서로 2,129.090743222117,35.246824404197795,부산광역시,금정구,금정
이디야커피,범내골역점,Q12,부산광역시 부산진구 범일로 184,129.059628807184,35.1464339864988,부산광역시,부산진구,부산진
이디야커피숍,,Q12,부산광역시 북구 효열로 214-1,129.019241167124,35.2631588108868,부산광역시,북구,포항 북구
이디야커피,서면제일점,Q12,부산광역시 부산진구 서전로10번길 36,129.059746842714,35.1563843341803,부산광역시,부산진구,부산진
이디야커피,수영강변점,Q12,부산광역시 수영구 광안해변로 446,129.12979138414,35.1610245055131,부산광역시,수영구,수영
이디야커피,,Q12,부산광역시 연제구 과정로225번길 5,129.102553381311,35.187406625137704,부산광역시,연제구,연제
이디야커피,,Q12,부산광역시 남구 수영로 202,129.08863210308598,35.1347652622367,부산광역시,남구,포항 남구
이디야커피,동아대점,Q12,부산광역시 사하구 낙동대로 553-2,128.963507209423,35.113136273978,부산광역시,사하구,사하
이디야커피,동광동점,Q12,부산광역시 중구 해관로 14,129.035941044648,35.1000995627835,부산광역시,중구,중
이디야커피,부산초량역점,Q12,부산광역시 동구 중앙대로274번길 7-3,129.04391983062402,35.1211329131359,부산광역시,동구,동
이디야커피,부산장림세정아울렛점,Q12,부산광역시 사하구 다대로 207,128.97785589773198,35.0837436259838,부산광역시,사하구,사하
이디야커피,부산과기대점,Q12,부산광역시 북구 시랑로132번길 73,129.006248059631,35.1944196227706,부산광역시,북구,포항 북구
이디야커피,부산화명카이저점,Q12,부산광역시 북구 금곡대로 166,129.01223387930798,35.226378065501706,부산광역시,북구,포항 북구
이디야커피,부경대후문점,Q12,부산광역시 남구 수영로358번길 12,129.104828183037,35.1388552254037,부산광역시,남구,포항 남구
이디야커피,문현동점,Q12,부산광역시 남구 수영로 46,129.072336029762,35.136316730147904,부산광역시,남구,포항 남구
이디야거제홈타운,,Q12,부산광역시 연제구 법원북로 45,129.071899929443,35.1942529167684,부산광역시,연제구,연제
이디야커피,부민동아대점,Q12,부산광역시 서구 구덕로 212,129.020289433678,35.1036125530712,부산광역시,서구,서
이디야커피,부산반여중앙점,Q12,부산광역시 해운대구 선수촌로 74-11,129.119717698949,35.2004273348676,부산광역시,해운대구,해운대
이디야커피,부산강서구청점,Q12,부산광역시 강서구 대저로 270,128.98166367039101,35.2128115144349,부산광역시,강서구,강서
이디야커피,부산동명대점,Q12,부산광역시 남구 신선로 428,129.10140042887,35.1246985224889,부산광역시,남구,포항 남구
이디야커피,망미역점,Q12,부산광역시 수영구 연수로 335-1,129.107329137937,35.1719944520332,부산광역시,수영구,수영
이디야커피,부산주례역점,Q12,부산광역시 사상구 가야대로 278-1,129.00301383195,35.150142862799896,부산광역시,사상구,사상
이디야커피부산연산대로점,부산연산대로점,Q12,부산광역시 연제구 월드컵대로164번길 7,129.078620925994,35.187667208338205,부산광역시,연제구,연제
이디야커피부산금강로점,부산금강로점,Q12,부산광역시 동래구 온천장로 87,129.082573245832,35.219081207235604,부산광역시,동래구,동래
이디야커피,부산금곡점,Q12,부산광역시 북구 효열로 214-1,129.019241167124,35.2631588108868,부산광역시,북구,포항 북구
이디야커피,부산명지퀸덤점,Q12,부산광역시 강서구 명지오션시티10로 16,128.896813363694,35.0864252756143,부산광역시,강서구,강서
이디야커피,부산고신대병원점,Q12,부산광역시 서구 감천로 247,129.01518118987102,35.0817422563962,부산광역시,서구,서
이디야커피경마공원점,경마공원점,Q12,부산광역시 강서구 가락대로 929,128.881943175006,35.1546541728245,부산광역시,강서구,강서
이디야커피,부산광안비치점,Q12,부산광역시 수영구 남천바다로 40,129.11435795467,35.1480793111305,부산광역시,수영구,수영
이디야커피부산괴정대로점,부산괴정대로점,Q12,부산광역시 사하구 낙동대로 246,128.990186439518,35.099562443145,부산광역시,사하구,사하
이디야커피부산자갈치역점,부산자갈치역점,Q12,부산광역시 중구 자갈치로47번길 6-1,129.029561383105,35.097783214302694,부산광역시,중구,중
이디야커피,부산시립미술관역점,Q12,부산광역시 해운대구 해운대로383번길 5,129.13865796522302,35.1695316729397,부산광역시,해운대구,해운대
이디야커피,부산영도동삼동점,Q12,부산광역시 영도구 중리로 46-8,129.068692288176,35.0749185865529,부산광역시,영도구,영도
이디야커피,부산남산중앙점,Q12,부산광역시 금정구 금강로 694,129.089474380457,35.2694242833959,부산광역시,금정구,금정
이디야커피,대연평화점,Q12,부산광역시 남구 유엔평화로 31,129.092328424903,35.132190074867395,부산광역시,남구,포항 남구
이디야커피,안락교차로점,Q12,부산광역시 동래구 충렬대로 353,129.09762068311701,35.198628584195795,부산광역시,동래구,동래
이디야커피,부산청룡점,Q12,부산광역시 금정구 청룡로 68,129.085225048128,35.2755016732075,부산광역시,금정구,금정
이디야커피서부산유통지구점,서부산유통지구점,Q12,부산광역시 강서구 유통단지1로 53,128.954998649447,35.1670445007774,부산광역시,강서구,강서
이디야커피수영현대점,수영현대점,Q12,부산광역시 수영구 구락로10번길 23,129.120977594509,35.1690295541123,부산광역시,수영구,수영
이디야커피,부산진점,Q12,부산광역시 동구 중앙대로 371,129.048449881535,35.1287647105487,부산광역시,동구,동
이디야커피,구포역점,Q12,부산광역시 북구 구포만세길 115,128.998109876109,35.206872095764496,부산광역시,북구,포항 북구
이디야커피,지사점,Q12,부산광역시 강서구 과학산단2로20번길 11,128.831856186328,35.1509069747973,부산광역시,강서구,강서
이디야커피,부산거제메르디앙점,Q12,부산광역시 연제구 세병로 80,129.082799303037,35.195571124256894,부산광역시,연제구,연제
이디야커피,부산구포도서관점,Q12,부산광역시 북구 백양대로1016번길 28,128.996395568258,35.1959974008277,부산광역시,북구,포항 북구
이디야커피,부산센텀재송점,Q12,부산광역시 해운대구 해운대로76번길 44,129.117884266884,35.1900423397086,부산광역시,해운대구,해운대
이디야커피,,Q12,부산광역시 사하구 다대로 690,128.966078537893,35.048394408895504,부산광역시,사하구,사하
이디야커피,부산복천점,Q12,부산광역시 동래구 복천로 8,129.08679749281998,35.2055496762211,부산광역시,동래구,동래
이디야커피,부산하단가락타운점,Q12,부산광역시 사하구 동매로 23,128.961104859757,35.10379872257,부산광역시,사하구,사하
이디야커피명지초교점,명지초교점,Q12,부산광역시 강서구 명지국제6로 306,128.92405353867701,35.102914947954105,부산광역시,강서구,강서
이디야커피,부산장전서희점,Q12,부산광역시 금정구 수림로20번길 27,129.090203014949,35.240943282119105,부산광역시,금정구,금정
이디야커피,부산효림초교점,Q12,부산광역시 사하구 장평로 107,128.972716269296,35.0757173256941,부산광역시,사하구,사하
이디야커피,부산하단가락1단지점,Q12,부산광역시 사하구 하신번영로 320,128.95916123590598,35.109231583944805,부산광역시,사하구,사하
이디야커피유엔공원점,유엔공원점,Q12,부산광역시 남구 유엔로 202,129.098375381455,35.1298278570304,부산광역시,남구,포항 남구
이디야커피,,Q12,부산광역시 서구 감천로 251,129.015553202353,35.081676043064796,부산광역시,서구,서
이디야커피국제물류점,국제물류점,Q12,부산광역시 강서구 범방3로46번길 5,128.88071380731702,35.1475149388012,부산광역시,강서구,강서
이디야커피,금강로점,Q12,부산광역시 동래구 온천장로 96,129.08355681883,35.2195321120205,부산광역시,동래구,동래
이디야커피,수안점,Q12,부산광역시 연제구 세병로 16,129.08487569205,35.18986480312179,부산광역시,연제구,연제
이디야커피,서면태화점,Q12,부산광역시 부산진구 중앙대로692번길 13,129.060053159007,35.1546149251621,부산광역시,부산진구,부산진
이디야커피,,Q12,부산광역시 북구 화명신도시로 39,129.007082168275,35.2264030066176,부산광역시,북구,포항 북구
이디야커피,장림점,Q12,부산광역시 사하구 낙동대로 263,128.98916699418,35.0977949918117,부산광역시,사하구,사하
이디야커피,,Q12,부산광역시 사하구 승학로 123,128.980968858452,35.1037748345699,부산광역시,사하구,사하
이디야커피신창,,Q12,부산광역시 중구 광복로49번길 19,129.030368058109,35.1008771897935,부산광역시,중구,중
이디야커피,장유율하점,Q12,부산광역시 부산진구 개금온정로 10,129.027315106457,35.1547437009351,부산광역시,부산진구,부산진
이디야커피,양정역점,Q12,부산광역시 부산진구 백양관문로77번길 81,129.02461384328,35.1633929292264,부산광역시,부산진구,부산진
이디야커피,부산연제초교점,Q12,부산광역시 연제구 중앙대로1075번길 8,129.079631948696,35.1844132096509,부산광역시,연제구,연제
이디야커피,부산남구청점,Q12,부산광역시 남구 진남로 118,129.082327375518,35.1384273060202,부산광역시,남구,포항 남구
이디야커피,부산동래봉생병원점,Q12,부산광역시 동래구 충렬대로350번길 16,129.097028156018,35.1970294925456,부산광역시,동래구,동래
이디야커피,부산가야홈플러스,Q12,부산광역시 부산진구 가야대로 506,129.027341539469,35.1524809729698,부산광역시,부산진구,부산진
이디야커피,동부산롯데몰점,Q12,부산광역시 기장군 기장읍 기장해안로 147,129.212806182429,35.192229643229204,부산광역시,기장군,기장
이디야커피,부산두실역점,Q12,부산광역시 금정구 중앙대로 1911,129.091115821713,35.2549514531082,부산광역시,금정구,금정
이디야커피,부산충무동점,Q12,부산광역시 서구 충무대로 277,129.024037000073,35.0954232493058,부산광역시,서구,서
이디야커피,부산해운대홈플러스점,Q12,부산광역시 해운대구 해운대해변로 140,129.14651537409298,35.1584156241557,부산광역시,해운대구,해운대
이디야커피전문점,,Q12,부산광역시 북구 덕천로 299,129.036574357461,35.2097668634142,부산광역시,북구,포항 북구
이디야커피,부산문현현대점,Q12,부산광역시 남구 문현로 68,129.076498109943,35.1432385844218,부산광역시,남구,포항 남구
이디야커피,부산정관가동점,Q12,부산광역시 기장군 정관읍 가동길 30,129.18069204326702,35.328067211363,부산광역시,기장군,기장
이디야커피,부산구서SK점,Q12,부산광역시 금정구 금강로403번길 1,129.08729651081399,35.2437907391442,부산광역시,금정구,금정
이디야커피,부산신만덕점,Q12,부산광역시 북구 덕천로 299,129.036574357461,35.2097668634142,부산광역시,북구,포항 북구
이디야커피,기장고리원전점,Q12,부산광역시 기장군 장안읍 해맞이로 429,129.282454684078,35.3296985296042,부산광역시,기장군,기장
이디야커피,부산만덕중앙점,Q12,부산광역시 북구 만덕1로 26,129.034788565673,35.2144423084939,부산광역시,북구,포항 북구
이디야커피,만세365병원점,Q12,부산광역시 중구 대청로 105,129.03148388321802,35.1032564197265,부산광역시,중구,중
이디야커피,부산석포초교점,Q12,부산광역시 남구 석포로 106,129.090512895275,35.1268701775265,부산광역시,남구,포항 남구
이디야커피,망미중앙점,Q12,부산광역시 수영구 과정로 65,129.106983019852,35.1772346623643,부산광역시,수영구,수영
이디야커피,부산반여강변점,Q12,부산광역시 해운대구 선수촌로 145,129.12138659571698,35.2075958834173,부산광역시,해운대구,해운대
이디야커피,부산기장도서관점,Q12,부산광역시 기장군 기장읍 차성동로126번길 2,129.217099531478,35.2488825203566,부산광역시,기장군,기장
이디야커피,문현베스티움점,Q12,부산광역시 남구 고동골로 29,129.07048394608998,35.1390102448798,부산광역시,남구,포항 남구
이디야커피,부산기장메가마트점,Q12,부산광역시 기장군 일광면 기장대로 673,129.221878823884,35.2547112344882,부산광역시,기장군,기장
이디야커피,부산명륜초교점,Q12,부산광역시 동래구 충렬대로237번길 143,129.082262536667,35.207257854449,부산광역시,동래구,동래
이디야커피,대연SK힐스점,Q12,부산광역시 남구 수영로 261,129.093451890797,35.1382553260308,부산광역시,남구,포항 남구
이디야커피,부산큰솔2병원점,Q12,부산광역시 사상구 학장로 189,128.987241529499,35.1436651322998,부산광역시,사상구,사상
이디야커피,부산초읍점,Q12,부산광역시 부산진구 성지로 104,129.05257310967,35.179720796523696,부산광역시,부산진구,부산진
이디야커피,부산금정초교점,Q12,부산광역시 금정구 식물원로44번길 40,129.083666527373,35.2269585039128,부산광역시,금정구,금정
빽다방,부산중앙사거리점,Q12,부산광역시 중구 중앙대로81번길 8,129.03531326137102,35.1050986955423,부산광역시,중구,중
빽다방,반여대림점,Q12,부산광역시 해운대구 선수촌로 95,129.117250138915,35.2006664588786,부산광역시,해운대구,해운대
빽다방,부산광복로점,Q12,부산광역시 중구 남포길 25-6,129.031692023169,35.0988828433885,부산광역시,중구,중
빽다방,부산대점,Q12,부산광역시 금정구 부산대학로64번길 34,129.084856994117,35.233041164266794,부산광역시,금정구,금정
역전우동&빽다방,부산대역점,Q12,부산광역시 금정구 장전온천천로 51,129.088897622113,35.2295886565065,부산광역시,금정구,금정
빽다방,부산경성대점,Q12,부산광역시 남구 수영로298번길 9,129.099177259531,35.136427788736896,부산광역시,남구,포항 남구
홍콩반점&빽다방Ⅰ,부산구남역점,Q12,부산광역시 북구 백양대로 1038,128.996134957382,35.1980366921032,부산광역시,북구,포항 북구
빽다방,,Q12,부산광역시 부산진구 중앙대로680번가길 9,129.06074567789,35.1538516943062,부산광역시,부산진구,부산진
빽다방,서면롯데점,Q12,부산광역시 부산진구 서면로 63-1,129.05762913414,35.1564298810684,부산광역시,부산진구,부산진
빽다방,부산구남역점,Q12,부산광역시 북구 백양대로 1038,128.996134957382,35.1980366921032,부산광역시,북구,포항 북구
빽다방,서면영광도서점,Q12,부산광역시 부산진구 서면문화로 11-2,129.057196894265,35.158651079039004,부산광역시,부산진구,부산진
빽다방부산대역점,부산대역점,Q12,부산광역시 금정구 장전온천천로 51,129.088897622113,35.2295886565065,부산광역시,금정구,금정
빽다방,부산사직시장점,Q12,부산광역시 동래구 사직북로 26,129.060443230468,35.198184676393105,부산광역시,동래구,동래
빽다방남포광장점,남포광장점,Q12,부산광역시 중구 비프광장로 13-1,129.026830457615,35.0986627073677,부산광역시,중구,중
빽다방부산장림점,부산장림점,Q12,부산광역시 사하구 장림번영로103번길 5,128.976363409367,35.0808891644535,부산광역시,사하구,사하
홍콩반점앤빽다방,부산구남역점,Q12,부산광역시 북구 백양대로 1038,128.996134957382,35.1980366921032,부산광역시,북구,포항 북구
빽다방,부산재송점,Q12,부산광역시 해운대구 재반로 86,129.12575017235,35.186363951085205,부산광역시,해운대구,해운대
스타벅스,이태원점,Q12,서울특별시 용산구 이태원로 188,126.99478127566401,37.5343029422413,서울특별시,용산구,용산
스타벅스종로3가점,종로3가점,Q12,서울특별시 종로구 종로 113-1,126.99020724045499,37.570585018689606,서울특별시,종로구,종로
스타벅스,신사2점,Q12,서울특별시 서초구 강남대로 581,127.019762756075,37.5136626341355,서울특별시,서초구,서초
스타벅스커피여의도IFC1F,,Q12,서울특별시 영등포구 국제금융로 10,126.924863083917,37.5251722235016,서울특별시,영등포구,영등포
스타벅스,삼성역점,Q12,서울특별시 강남구 테헤란로103길 9,127.063878213052,37.5100378471739,서울특별시,강남구,강남
스타벅스,신림포도몰점,Q12,서울특별시 관악구 신림로 330,126.930215862294,37.4838447505118,서울특별시,관악구,관악
스타벅스신림사거리점,신림사거리점,Q12,서울특별시 관악구 남부순환로 1619,126.930487328505,37.484631121894395,서울특별시,관악구,관악
스타벅스,,Q12,서울특별시 강동구 천호대로157길 19,127.127021430163,37.538787576544706,서울특별시,강동구,강동
스타벅스커피홍대역,,Q12,서울특별시 마포구 양화로 165,126.923599454067,37.5572017356505,서울특별시,마포구,마포
스타벅스,신사역점,Q12,서울특별시 강남구 도산대로 108,127.02063474001801,37.5161838031466,서울특별시,강남구,강남
스타벅스새문안로점,새문안로점,Q12,서울특별시 종로구 새문안로 92,126.974868861844,37.5697229770514,서울특별시,종로구,종로
스타벅스,문래역점,Q12,서울특별시 영등포구 당산로 34,126.89647871302,37.517449781640394,서울특별시,영등포구,영등포
스타벅스,서강대점,Q12,서울특별시 마포구 백범로 23,126.937543279963,37.552426380667,서울특별시,마포구,마포
스타벅스,까치산역점,Q12,서울특별시 강서구 강서로13길 3,126.846035970796,37.532285335238704,서울특별시,강서구,강서
스타벅스올림픽평화의문점,올림픽평화의문점,Q12,서울특별시 송파구 위례성대로 38,127.11631677592301,37.5157850739286,서울특별시,송파구,송파
스타벅스외대점,외대점,Q12,서울특별시 동대문구 휘경로 12-1,127.061378960488,37.5957258221365,서울특별시,동대문구,동대문
스타벅스가락시장역점,가락시장역점,Q12,서울특별시 송파구 중대로 121,127.121533304074,37.4944057821458,서울특별시,송파구,송파
스타벅스,코엑스몰점,Q12,서울특별시 강남구 영동대로 513,127.057100286394,37.5129393969289,서울특별시,강남구,강남
스타벅스연신내역,,Q12,서울특별시 은평구 연서로 216,126.92010980759501,37.617800446052705,서울특별시,은평구,은평
스타벅스,영풍문고점,Q12,서울특별시 종로구 청계천로 41,126.982159843769,37.5696599190406,서울특별시,종로구,종로
스타벅스연세백양로점,연세백양로점,Q12,서울특별시 서대문구 연세로 50,126.94291681751601,37.5638006863037,서울특별시,서대문구,서대문
스타벅스,여의도일신점,Q12,서울특별시 영등포구 은행로 11,126.92021918816499,37.527905068142,서울특별시,영등포구,영등포
스타벅스,보라매타운점,Q12,서울특별시 동작구 보라매로5길 43,126.92335679189101,37.491423339167795,서울특별시,동작구,동작
스타벅스,한티역점,Q12,서울특별시 강남구 도곡로 408,127.055213389641,37.496615204091,서울특별시,강남구,강남
스타벅스,몬테소리점,Q12,서울특별시 서초구 강남대로 399,127.02682889654498,37.4982589797032,서울특별시,서초구,서초
스타벅스연대동문,연대동문점,Q12,서울특별시 서대문구 성산로 565,126.946321109963,37.5664080915476,서울특별시,서대문구,서대문
스타벅스,신촌대로점,Q12,서울특별시 서대문구 신촌로 121,126.93927795426599,37.5561993158556,서울특별시,서대문구,서대문
스타벅스,순화동에이스점,Q12,서울특별시 중구 통일로 92,126.969202890528,37.5635826036441,서울특별시,중구,중
스타벅스,이대이씨씨점,Q12,서울특별시 서대문구 이화여대길 52,126.95030147676901,37.5642810556138,서울특별시,서대문구,서대문
스타벅스,청담공원점,Q12,서울특별시 강남구 학동로 506,127.05143962260401,37.518687851269,서울특별시,강남구,강남
스타벅스,서초동점,Q12,서울특별시 서초구 남부순환로339길 64,127.021572760891,37.4859161526789,서울특별시,서초구,서초
스타벅스압구정로데오역,,Q12,서울특별시 강남구 선릉로 836,127.040513119755,37.5265378643378,서울특별시,강남구,강남
스타벅스석촌역,,Q12,서울특별시 송파구 백제고분로 358,127.10601340660801,37.5042460725183,서울특별시,송파구,송파
스타벅스명지대점,명지대점,Q12,서울특별시 서대문구 거북골로 53,126.92232239793002,37.578283364060795,서울특별시,서대문구,서대문
스타벅스,월곡역점,Q12,서울특별시 성북구 화랑로 76,127.040441763055,37.6018196933437,서울특별시,성북구,성북
스타벅스,순천향입구점,Q12,서울특별시 용산구 대사관로 67,127.00563260758001,37.533412670302795,서울특별시,용산구,용산
스타벅스,등촌점,Q12,서울특별시 강서구 공항대로 329,126.844334259983,37.5582364999702,서울특별시,강서구,강서
스타벅스,역삼초교사거리점,Q12,서울특별시 강남구 역삼로 123,127.03300049334801,37.494128761553,서울특별시,강남구,강남
스타벅스,문화일보점,Q12,서울특별시 중구 새문안로 22,126.968622139719,37.56711862235971,서울특별시,중구,중
스타벅스사당점,사당점,Q12,서울특별시 관악구 남부순환로 2082-25,126.98100003205201,37.476049031304896,서울특별시,관악구,관악
스타벅스,안암역점,Q12,서울특별시 성북구 인촌로 102-2,127.030747660126,37.586098403696106,서울특별시,성북구,성북
스타벅스,문래동점,Q12,서울특별시 영등포구 선유로 64,126.889681386224,37.519656701052206,서울특별시,영등포구,영등포
스타벅스,구의디티점,Q12,서울특별시 광진구 광나루로 519,127.087179393284,37.545298278221104,서울특별시,광진구,광진
