,상호명,지점명,상권업종중분류코드,도로명주소,경도,위도
51570,갤러리카페도야골,,Q12,서울특별시 중랑구 망우로74길 37,127.104114116547,37.598725037487505
51591,그라찌에,서울간호대점,Q12,서울특별시 서대문구 간호대로 38,126.94773912768999,37.59756057458279
51631,카페긴고랑길,,Q12,서울특별시 광진구 긴고랑로44길 4,127.09476666360001,37.559836585609105
51717,하우,,Q12,서울특별시 강남구 삼성로84길 13,127.058697011899,37.505590508035
51736,엘스,,Q12,서울특별시 종로구 돈화문로11가길 99-7,126.989406493316,37.577065662927
51765,cafe구석,,Q12,서울특별시 노원구 동일로243길 52,127.05229465995899,37.678872917857106
51772,카페7그램,,Q12,서울특별시 동작구 노량진로 171,126.945180370429,37.5140202797815
51778,"다방,틈",,Q12,서울특별시 구로구 디지털로32가길 16,126.89856943379101,37.48294124356771
51786,커피앳웍스이대,파빌리온점,Q12,서울특별시 서대문구 이화여대길 52,126.95030147676901,37.5642810556138
51797,카페디아떼,,Q12,서울특별시 금천구 디지털로 130,126.881856578356,37.4754407180431
51837,카페바니1995,,Q12,서울특별시 마포구 동교로9길 56,126.909206160967,37.55619562672071
51848,카페네스트,,Q12,서울특별시 강남구 학동로38길 47,127.03489855914499,37.5118410021076
51883,스타벅스,이태원입구점,Q12,서울특별시 용산구 이태원로 138-1,126.98924122654199,37.5339943503067
51909,엔제리너스,커피건대병원점,Q12,서울특별시 광진구 능동로 120-1,127.07204319614999,37.541224682309704
51926,카페29,,Q12,서울특별시 송파구 동남로6길 12,127.12450020382799,37.489219665244896
51959,이디야커피,몽촌토성점,Q12,서울특별시 송파구 백제고분로 509,127.115162625276,37.515812475691106
51983,삼호커피숍,,Q12,서울특별시 서초구 논현로 83,127.044366872192,37.4771732335102
51985,휘게,,Q12,서울특별시 동작구 상도로52길 19,126.95109195406799,37.4973584769895
52001,카페드림,,Q12,서울특별시 성동구 왕십리로 281,127.035984532686,37.5592991715012
52013,힐,,Q12,서울특별시 중구 소공로3길 42,126.98197224036501,37.556827460323895
52014,스윗스트로우,,Q12,서울특별시 중구 한강대로 405,126.969506078632,37.5547189980799
52028,커피볶는이유,,Q12,서울특별시 광진구 능동로 281-1,127.078072029167,37.5552111656424
52036,비타민,,Q12,서울특별시 서대문구 이화여대7길 31,126.943884172498,37.5586193553426
52047,커피볶는영다방,,Q12,서울특별시 서초구 양재천로29길 21,127.04146295540001,37.479690697487996
52066,감초다방,,Q12,서울특별시 강동구 진황도로49길 46,127.14249034084699,37.5347830880456
52072,카리부,가산마리오점,Q12,서울특별시 금천구 벚꽃로 266,126.88506813730899,37.47843551394
52084,coffeesong,,Q12,서울특별시 은평구 통일로78길 19,126.924084030074,37.618701738586395
52099,리얼커피,,Q12,서울특별시 마포구 동교로 32-1,126.90612919293999,37.5522206129211
52177,블루,,Q12,서울특별시 강남구 압구정로29길 71,127.028304754856,37.5335923889483
52192,세인트빈,,Q12,서울특별시 종로구 돈화문로8길 15,126.991988611061,37.5719608158324
52206,홈앤라이프부동산카페,,Q12,서울특별시 송파구 새말로 62,127.12123815562201,37.4809867596584
52234,물바람이야기,,Q12,서울특별시 구로구 고척로27길 114,126.84535340133301,37.5068333475451
52238,커피메이킹,,Q12,서울특별시 양천구 목동로11길 6,126.86419290963998,37.523496036393496
52239,브알라누아르,,Q12,서울특별시 중구 퇴계로 235,126.997809490007,37.562504374962
52255,카페클래시,,Q12,서울특별시 은평구 갈현로33길 5,126.91553087058901,37.62032638462821
52256,스마일커피,,Q12,서울특별시 은평구 연서로29길 25,126.917571578897,37.619426073018
52260,커피향,,Q12,서울특별시 금천구 시흥대로 446,126.898778739666,37.4733019753307
52267,니나스,,Q12,서울특별시 서초구 신반포로 176,127.00239321346001,37.5039300142165
52281,타피올레,,Q12,서울특별시 강남구 도곡로 401,127.05325256561702,37.496959928714
52287,카페러빈,,Q12,서울특별시 서대문구 홍은중앙로 120,126.949230252988,37.601042842413
52307,수정,,Q12,서울특별시 도봉구 덕릉로 253,127.03938068993601,37.640285367385005
52370,CAFEJUICY,,Q12,서울특별시 관악구 관악로14길 84,126.957070808869,37.4781018776728
52379,스타벅스종로2가점,종로2가점,Q12,서울특별시 종로구 삼일대로 403-1,126.98733102125799,37.570650485064796
52418,스타벅스선정릉역점,선정릉역점,Q12,서울특별시 강남구 봉은사로 407,127.044549435311,37.5107751239617
52429,CNNCafe세빛둥둥섬점,,Q12,서울특별시 서초구 올림픽대로 683,126.995945736872,37.5124263646316
52451,명일커피숍,,Q12,서울특별시 강동구 양재대로134길 14,127.14430176456699,37.54756419593029
52455,커피향기,,Q12,서울특별시 노원구 동일로237길 63,127.051708409475,37.673272807897895
52513,까페모닝,,Q12,서울특별시 중구 칠패로 27,126.97202179687001,37.5602553075084
52559,커피라움,,Q12,서울특별시 성북구 서경로 2,127.014944368097,37.6039072794591
52593,카페수다,,Q12,서울특별시 영등포구 당산로 4-1,126.89430719139901,37.5151228033087
52598,도로시앤,,Q12,서울특별시 중구 세종대로 93,126.97661306171699,37.5646922794526
52626,까페디아떼상계역점,상계역점,Q12,서울특별시 노원구 상계로 146,127.070711670474,37.6583768174634
52632,츄로비아,,Q12,서울특별시 광진구 천호대로129길 47-1,127.09169571920799,37.5536047606454
52636,커피니,,Q12,서울특별시 강남구 학동로42길 34,127.036191539561,37.5133292876002
52646,고촌카페,,Q12,서울특별시 영등포구 문래북로 51-4,126.891153218139,37.5211031851248
52648,동신다방,,Q12,서울특별시 마포구 포은로 88,126.905377291463,37.5548807165523
52675,boutcoffee,,Q12,서울특별시 서초구 바우뫼로6길 22,127.02616213736499,37.469473718210104
52695,홀릭,,Q12,서울특별시 종로구 성균관로 22,126.997422589375,37.5846126553485
52718,onechu,,Q12,서울특별시 동작구 장승배기로28길 16-1,126.940998570357,37.512171755596206
52735,커핀그루나루,선유점,Q12,서울특별시 영등포구 선유로 313,126.900852119709,37.540106697382704
52799,카페소소,,Q12,서울특별시 성북구 화랑로25길 28,127.051891670479,37.60982336946871
52861,까페일루시온,,Q12,서울특별시 강서구 화곡로61길 41-1,126.84996220016701,37.557318340727896
52877,한누리,,Q12,서울특별시 강남구 봉은사로 304,127.04035282204599,37.509020089374204
52885,라로즈플라워커피,,Q12,서울특별시 강남구 역삼로63길 21,127.05184782051701,37.5025171921391
52944,산중다원,,Q12,서울특별시 은평구 의상봉길 31,126.942366821152,37.653052046628204
52979,형광커피,,Q12,서울특별시 노원구 공릉로 187,127.078642786395,37.626461229105395
52984,카페드림,서울도시철도공사점,Q12,서울특별시 성동구 천호대로 346,127.057222076215,37.562579283795294
52990,카페디어빈,,Q12,서울특별시 영등포구 버드나루로 84,126.909367837253,37.5256788932889
53027,정,,Q12,서울특별시 강북구 오패산로 413,127.026047393578,37.6374459158367
53033,커피토리노,,Q12,서울특별시 강남구 밤고개로1길 10,127.101842066177,37.488013362892396
53106,상록수,,Q12,서울특별시 영등포구 도림로 228,126.90487731016,37.4985249243004
53162,쉴만한물가,,Q12,서울특별시 노원구 동일로193가길 8,127.07185651598199,37.6264891364595
53178,중앙,,Q12,서울특별시 동작구 서달로 153,126.961564096934,37.507164314388106
53188,솔,,Q12,서울특별시 성동구 자동차시장1길 70,127.065127841416,37.5603624982997
53217,에이에프히치콕,,Q12,서울특별시 강남구 도산대로53길 32,127.038945332723,37.5252816652063
53234,스타벅스,학동역점,Q12,서울특별시 강남구 논현로 704,127.03074553868099,37.514600260375204
53248,유메미루,,Q12,서울특별시 종로구 삼봉로 80,126.98152719423,37.5720602422539
53255,스타벅스,여의도의사당점,Q12,서울특별시 영등포구 국회대로74길 12,126.92104776983601,37.530075143753294
53302,르카페,,Q12,서울특별시 강남구 삼성로 431,127.05705185873501,37.505099826937396
53304,한빛선교교회,,Q12,서울특별시 강남구 논현로8길 47,127.052437489962,37.474643179736
53306,현대,,Q12,서울특별시 영등포구 버드나루로6길 3,126.911971022293,37.522486182279
53343,스위스워터커피,,Q12,서울특별시 강남구 선릉로112길 39,127.04670412110399,37.5121170836265
53346,coffeemama,,Q12,서울특별시 강북구 삼양로 172,127.021325310404,37.6190978023071
53388,이디야커피,문래CGV점,Q12,서울특별시 영등포구 문래로 164,126.90005978982201,37.5177805310231
53398,이도카페,,Q12,서울특별시 금천구 디지털로 188,126.88766254860799,37.4773156374838
53414,애쉴리즈,,Q12,서울특별시 강남구 학동로77길 5,127.049115326299,37.519101667156704
53454,스킨디빌리지점프카페,,Q12,서울특별시 중랑구 신내로 62,127.09574036963801,37.604743226032
53464,베스트빈,학동역점,Q12,서울특별시 강남구 학동로38길 11,127.03453980894699,37.5142258618626
53471,스무디킹,잠실야구장점,Q12,서울특별시 송파구 올림픽로 25,127.075927917189,37.516187827198294
53484,카페potential,,Q12,서울특별시 강동구 양재대로136길 44,127.14611530296001,37.548307179236204
53491,커피식탁,,Q12,서울특별시 성동구 상원1길 15,127.04864868285601,37.5451563197561
53505,브알라누아르,건대로데오점,Q12,서울특별시 광진구 동일로20길 72,127.067495928998,37.5401796828981
53507,2080더커피숍,,Q12,서울특별시 서초구 방배천로 48,126.982767750394,37.480758759503104
53546,엣홈,,Q12,서울특별시 관악구 신림로15길 9,126.937357430395,37.4697897202188
53557,카페홍,,Q12,서울특별시 강북구 덕릉로40길 79,127.033531156935,37.6343808671164
53584,커피마마,양원역우리집점,Q12,서울특별시 중랑구 양원역로 25-2,127.107563587786,37.6028959785972
53598,카페일소뇨,,Q12,서울특별시 강남구 논현로98길 34,127.038307921757,37.5044261006106
53624,caferainbow,,Q12,서울특별시 서초구 강남대로8길 16-17,127.04269234200599,37.467518335332606
53635,상가,,Q12,서울특별시 동대문구 안암로 154,127.035020830524,37.5883770110855
53649,카페1997,,Q12,서울특별시 노원구 수락산로 232,127.05294950365601,37.6710572338551
53662,커피타임,,Q12,서울특별시 서초구 신반포로 41,126.989017382936,37.5019511152781
53664,카페인,,Q12,서울특별시 서대문구 독립문공원길 13,126.95829964935301,37.571920633809
53719,갤러리아트다림,,Q12,서울특별시 강남구 언주로138길 8,127.03614560882,37.51778011539321
53720,카페베네,홈플러스면목점,Q12,서울특별시 중랑구 동일로 540,127.08140561895,37.5796014980633
53741,다크브라운,,Q12,서울특별시 송파구 중대로20길 49,127.130536490118,37.4962384689531
53774,버블티킹신촌점,신촌점,Q12,서울특별시 서대문구 명물길 19,126.937599645413,37.558022346971
53795,카페온,,Q12,서울특별시 강남구 테헤란로 309,127.04441534631901,37.50354757830421
53824,이디야커피,역삼상록점,Q12,서울특별시 강남구 테헤란로43길 18,127.04404220160102,37.5044275934521
53844,커피킹,아차산점,Q12,서울특별시 광진구 천호대로 655,127.089704833527,37.5525892616302
53858,상아탑,,Q12,서울특별시 성동구 자동차시장1길 70,127.065127841416,37.5603624982997
53875,모모카페,,Q12,서울특별시 영등포구 영중로 15,126.903914224263,37.517212666105706
53962,키커피코리아,,Q12,서울특별시 영등포구 영중로 9,126.90555490850001,37.517182828821994
54028,카페반색,,Q12,서울특별시 강남구 선릉로6길 19,127.06234669274299,37.4832642837732
54109,카페파쉬노,,Q12,서울특별시 마포구 양화로 19,126.91123297872,37.5491321725785
54154,이디야커피,답십리사거리점,Q12,서울특별시 동대문구 답십리로 154,127.057129752311,37.5725981869804
54166,Coffeezip,,Q12,서울특별시 영등포구 문래로20길 60,126.88944544428999,37.517257711418296
54194,우종호커피,,Q12,서울특별시 강남구 논현로12길 21,127.04928864230101,37.475104458048705
54244,카페두립,,Q12,서울특별시 송파구 올림픽로 145,127.087019799804,37.511976044661395
54369,다사랑다방,,Q12,서울특별시 중랑구 동일로129길 19,127.07858198428801,37.5992583131386
54408,카페포즈,,Q12,서울특별시 강남구 테헤란로33길 24,127.039045213535,37.5033778664
54409,간단하지만특별한화피디Cafe,리앙인디에프점,Q12,서울특별시 강남구 도곡로 408,127.055213389641,37.496615204091
54440,조광,,Q12,서울특별시 영등포구 영신로44길 10-1,126.90272165742701,37.5221753482095
54443,나라카페,,Q12,서울특별시 강서구 공항대로65길 1-11,126.867210766771,37.550601192432204
54571,ANTTA,,Q12,서울특별시 강동구 천중로51길 56,127.144916856439,37.5432525946975
54586,비틀주스가산디지털단지점,가산디지털단지점,Q12,서울특별시 금천구 디지털로9길 99,126.88479397684401,37.481667685685004
54603,이디야커피,상계역점,Q12,서울특별시 노원구 덕릉로 698,127.07563510149201,37.6598301256792
54617,한일다방,,Q12,서울특별시 강남구 역삼로 161,127.036638931151,37.49523975557229
54651,커피라인,,Q12,서울특별시 중랑구 중랑역로 262,127.077487709371,37.6154234723938
54702,이디야커피,상도역점,Q12,서울특별시 동작구 상도로 277,126.94832402333599,37.5028032354817
54772,스타벅스미아역점,미아역점,Q12,서울특별시 강북구 도봉로 196,127.026557543462,37.626133124926
54893,카페로드,,Q12,서울특별시 강동구 진황도로 103,127.13779525783501,37.5357130332492
54914,이디야커피,한양대점,Q12,서울특별시 성동구 사근동길 4,127.04156746254999,37.559957336866496
54944,바리스타리코카페,,Q12,서울특별시 마포구 와우산로18길 30,126.924066604092,37.5514753843686
54965,쁘띠아르브르,,Q12,서울특별시 성동구 용답중앙길 42,127.05085170233299,37.5650782043008
54966,양남,,Q12,서울특별시 영등포구 선유로 106,126.89045317786001,37.523304161791
54992,스타벅스,포스코점,Q12,서울특별시 강남구 삼성로86길 7,127.057925714358,37.505764570423295
54998,스타벅스명동역,,Q12,서울특별시 중구 퇴계로 101,126.983083260827,37.5608556864363
55001,칼리,,Q12,서울특별시 영등포구 영중로 28,126.905847266561,37.5188524675061
55017,스타벅스선릉로점,선릉로점,Q12,서울특별시 강남구 선릉로93길 22,127.04671604196899,37.504953793129296
55064,카페포제이,,Q12,서울특별시 송파구 가락로11길 7,127.10456104365,37.5008470876586
55068,낙엽커피,,Q12,서울특별시 영등포구 선유로51길 31-2,126.89483080412701,37.537906022056106
55112,CafeJUN,,Q12,서울특별시 영등포구 대림로 153,126.899814140228,37.4944411910518
55165,CLUB1d1m,,Q12,서울특별시 서초구 서초중앙로6길 29,127.017096773031,37.4866448971356
55195,희망플라워카페,,Q12,서울특별시 중랑구 봉우재로 38,127.07755985138,37.59032098189
55216,스타벅스,사당역점,Q12,서울특별시 동작구 동작대로 21,126.98135149187901,37.4784758997485
55217,앤하우스,홍대점,Q12,서울특별시 마포구 잔다리로6길 39,126.921359298736,37.5524328155121
55258,광전다방,,Q12,서울특별시 성동구 자동차시장1길 41,127.062276848017,37.561159842573105
55265,알지비지구맛,,Q12,서울특별시 마포구 어울마당로2길 25,126.920649413952,37.545938842147
55267,블랙커,,Q12,서울특별시 강남구 선릉로148길 54,127.044078073442,37.5228994904385
55273,떡카페아리랑,,Q12,서울특별시 서초구 사평대로 18,126.986410422764,37.498189409225
55314,빈스빈스,신한은행본점,Q12,서울특별시 중구 세종대로9길 20,126.97455682501001,37.5611063117194
55315,롯데리아엔제리너스잡지회관,,Q12,서울특별시 영등포구 여의대방로67길 11,126.930223789801,37.5197515644771
55323,카페218,,Q12,서울특별시 성동구 한림말길 22-17,127.013246896794,37.5403154963809
55330,사임당카페,,Q12,서울특별시 동작구 동작대로39가길 89,126.978050999688,37.4958377260501
55361,cafe라이스,,Q12,서울특별시 강동구 구천면로 442,127.147405769151,37.549271622876795
55364,이디야커피,,Q12,서울특별시 서초구 신반포로 194,127.00681633008001,37.5064271601893
55367,카페토르토니,,Q12,서울특별시 강남구 논현로 523,127.035463883164,37.5030693508256
55368,카페드비,,Q12,서울특별시 강남구 밤고개로1길 10,127.101842066177,37.488013362892396
55406,제이스커피나무,,Q12,서울특별시 동작구 사당로30길 43,126.98100891800699,37.482888112449004
55415,비온후,,Q12,서울특별시 동작구 현충로 119,126.966036835557,37.507618034040796
55419,빅뱅,,Q12,서울특별시 강남구 선릉로 843,127.040254781466,37.5272746276568
55427,카페더롤,,Q12,서울특별시 영등포구 버드나루로15길 13,126.907432991177,37.525697050862796
55432,카페코나,,Q12,서울특별시 노원구 공릉로34길 62,127.081266413869,37.6231568497237
55439,행복플러스카페,,Q12,서울특별시 강남구 강남대로 708,127.015911087472,37.5244342101798
55507,로비,,Q12,서울특별시 마포구 성암로9안길 28,126.902200543151,37.573151264307
55516,루브앤카페,,Q12,서울특별시 중구 장충단로 247,127.007339777453,37.5667927655946
55752,스카이카페,,Q12,서울특별시 강서구 하늘길 260,126.81426973535,37.547738711609604
55903,이디야커피,신촌로터리점,Q12,서울특별시 마포구 서강로 135,126.935408650105,37.554506576468206
55933,타로카페드뷔시산장,,Q12,서울특별시 성동구 마조로1길 2,127.04028629275801,37.5583610869123
55969,커피서랍,,Q12,서울특별시 강동구 천호옛14길 28,127.12694168940901,37.5359216294044
56043,라떼곰,,Q12,서울특별시 중랑구 동일로139길 36,127.076945485636,37.603390323522895
56065,커피빈,코리아시흥홈플러스점,Q12,서울특별시 금천구 시흥대로 201,126.900776713123,37.4518935872289
56171,스타벅스,은행사거리점,Q12,서울특별시 노원구 중계로 217,127.07597743114201,37.6504980859283
56172,종로교회커피,,Q12,서울특별시 서초구 효령로 35,126.988225163202,37.4785169404229
56273,모로티,,Q12,서울특별시 강남구 도곡로1길 14,127.03229348935899,37.4910774018895
56290,이디야커피,,Q12,서울특별시 광진구 능동로 261,127.07713098334101,37.5535098396927
56297,에벤에이치할리스,,Q12,서울특별시 영등포구 경인로 847,126.906873500802,37.5167445185456
56376,그라찌에,,Q12,서울특별시 성동구 고산자로 260,127.036950213159,37.5634158239132
56426,로비커피숍,,Q12,서울특별시 송파구 올림픽로43길 88,127.109315275715,37.5252476485773
56464,애견카페개그멍,,Q12,서울특별시 노원구 한글비석로 362,127.074839605485,37.6581749964179
56488,이디야커피,구로고척공원점,Q12,서울특별시 구로구 고척로 149,126.850126908936,37.50311356449821
56489,카페어느날,,Q12,서울특별시 영등포구 당산로33길 13,126.895394767586,37.5272880349041
56490,스타벅스,마리오아울렛점,Q12,서울특별시 금천구 벚꽃로 266,126.88506813730899,37.47843551394
56510,카페고릴라,,Q12,서울특별시 서초구 바우뫼로 53,127.027536940429,37.4724315043302
56698,스타벅스,노원역점,Q12,서울특별시 노원구 동일로 1413,127.060001689909,37.654759905279604
56699,커피앤드향,,Q12,서울특별시 중구 남대문시장4길 28-4,126.97705321574101,37.558992497891005
56737,조니뎁스럽게,,Q12,서울특별시 영등포구 신길로 203,126.910294016795,37.5102255356857
56773,학술정보관카페,,Q12,서울특별시 서대문구 연세로 50,126.94291681751601,37.5638006863037
56788,쥬고,,Q12,서울특별시 서대문구 충정로 53,126.964616455685,37.563740698234895
56822,카페이노,,Q12,서울특별시 강남구 학동로6길 12,127.023825874297,37.51088499972929
56836,돼지다방,,Q12,서울특별시 영등포구 도신로 109,126.904171955554,37.508096493919794
56838,카페드림,,Q12,서울특별시 마포구 백범로 35,126.943045399174,37.551493628889105
56845,스타벅스,고대점,Q12,서울특별시 성북구 인촌로24길 51,127.029688991151,37.58391819363
56881,제이씨엑스,문정법조단지점,Q12,서울특별시 송파구 새말로 62,127.12123815562201,37.4809867596584
56948,히코코,,Q12,서울특별시 강북구 도봉로 62,127.030502591623,37.6145872789839
57020,스타벅스역삼럭키,,Q12,서울특별시 강남구 도곡로 183,127.039391664754,37.492225610599704
57372,커피델라,,Q12,서울특별시 동대문구 전농로 23,127.056473390622,37.567195674769
57432,라윤갤러리,,Q12,서울특별시 중구 다산로22길 25,127.01379123555401,37.5574038878135
57441,휴카페,,Q12,서울특별시 은평구 갈현로12길 5,126.91112463171801,37.6063288592492
57550,래빗,,Q12,서울특별시 강남구 압구정로 156,127.02675121626801,37.526019783127296
57639,바닐라베리,,Q12,서울특별시 광진구 동일로34길 18,127.069492383395,37.549800635437606
57651,약속다방,,Q12,서울특별시 강북구 오패산로30길 9,127.03446726479099,37.6136917156348
57842,크리서스커피,,Q12,서울특별시 영등포구 선유로 9,126.887468561644,37.5147882719478
57844,스타벅스,서울시청점,Q12,서울특별시 중구 을지로 19,126.979941681875,37.5662979098695
57997,카페에일린,,Q12,서울특별시 도봉구 방학로 76,127.043762628396,37.663504551946204
58022,카페스토리,,Q12,서울특별시 성북구 보문로 75,127.020939495252,37.581989798919295
58027,카페인디,,Q12,서울특별시 강동구 풍성로54길 12-11,127.132941481212,37.5288384729865
58054,서서카페,,Q12,서울특별시 마포구 양화로 48,126.914340918285,37.5494220918785
58082,프레쉬컵커피,,Q12,서울특별시 마포구 독막로19길 8-17,126.925409569375,37.548586266040395
58091,카페이트,,Q12,서울특별시 성북구 장월로1길 66,127.044592199006,37.6058179440453
58128,까페봉주르마담,,Q12,서울특별시 구로구 오리로 1316,126.829338861686,37.4988006291873
58192,라떼밀레,,Q12,서울특별시 성동구 마조로 51-2,127.041480519031,37.5623263838834
58221,스타벅스커피신도림디큐브시티B2,,Q12,서울특별시 구로구 경인로 662,126.888484621418,37.508058038284105
58267,커피볶는집바오밥나무,,Q12,서울특별시 서초구 서초대로60길 25,127.018562036889,37.4939195873949
58325,학다방,,Q12,서울특별시 중구 퇴계로37길 19,126.99350278109699,37.5620712785854
58349,소담한풍경,,Q12,서울특별시 중구 청구로4길 19,127.01523095651899,37.5606686782479
58379,카페두드림,,Q12,서울특별시 강서구 곰달래로 224,126.85785993185,37.5315082597847
58392,커피빈,코리아마리오아울렛점,Q12,서울특별시 금천구 디지털로9길 23,126.88646603159701,37.4787100009043
58445,골목길다방,,Q12,서울특별시 성동구 서울숲4길 28,127.043827658771,37.5469465089356
58446,로얄호스트,,Q12,서울특별시 영등포구 국회대로66길 11,126.91910799480499,37.528859018656505
58449,Lafuma북한산점,북한산점,Q12,서울특별시 은평구 대서문길 49,126.94985178293301,37.655083156035
58482,이디야커피천호현대점,천호현대점,Q12,서울특별시 강동구 올림픽로 665,127.12386210865499,37.5409177009667
58486,스튜디오27,,Q12,서울특별시 용산구 유엔빌리지길 11,127.01008053888799,37.53417087823421
58504,이디도커피코리아,,Q12,서울특별시 광진구 자양로18길 12-4,127.084142238664,37.537327477221496
58517,카페모노블럭,,Q12,서울특별시 마포구 와우산로23길 14,126.92448699716101,37.5537228028805
58524,카페비쥬,,Q12,서울특별시 강동구 양재대로89길 13,127.134677021516,37.526490430707895
58980,카페라빈,,Q12,서울특별시 용산구 원효로89길 11,126.96833200736401,37.5405443405647
59450,카페휴,,Q12,서울특별시 송파구 올림픽로 289,127.10249625796699,37.514608606632
59751,삼성OK공인중개사사무소,,Q12,서울특별시 서초구 강남대로89길 8,127.02138901527901,37.5095312769003
59839,스타벅스,상명아트홀점,Q12,서울특별시 종로구 동숭길 133,127.002715512416,37.5833599952328
59858,홍어와탁주,,Q12,서울특별시 금천구 시흥대로123길 30,126.896484182977,37.4709648708786
59869,간단하지만특별한화피디Cafe,안젤로서초평화빌딩점,Q12,서울특별시 서초구 반포대로 22,127.01269224116999,37.4827967037464
59921,가비1896,,Q12,서울특별시 영등포구 영등포로 133,126.896487799284,37.5214414836585
59922,카페드미욜,,Q12,서울특별시 강남구 언주로172길 65,127.03907205178601,37.5268685474617
59929,계화커피숍,,Q12,서울특별시 중구 마른내로6길 8,126.995221737834,37.563869986160604
59933,스타벅스,지에스타워점,Q12,서울특별시 강남구 논현로 508,127.037277378321,37.5018857412981
59942,스타벅스,이태원거리점,Q12,서울특별시 용산구 이태원로 213,126.99757784334,37.53501151039261
59987,피그말리온,,Q12,서울특별시 관악구 호암로22길 41,126.935064555019,37.468850003793705
60030,카페더블컵,,Q12,서울특별시 마포구 백범로 8,126.936717446345,37.553995767074106
60067,카페베네,서울시립대점,Q12,서울특별시 동대문구 서울시립대로 163,127.05997040868401,37.5825683833913
60138,코지허브카페,,Q12,서울특별시 강동구 동남로75길 29,127.154514370902,37.554152394160496
60172,라로즈플라워앤스쿨,,Q12,서울특별시 강남구 선릉로82길 5,127.05046688883499,37.502605216093
60186,탐앤탐스,반포자이점,Q12,서울특별시 서초구 잠원로 24,127.00986114705499,37.507110490668104
60188,154SooDa,,Q12,서울특별시 서대문구 세검정로1길 16,126.942730135194,37.592217725263296
60194,다온,,Q12,서울특별시 강동구 고덕로 210,127.147048586973,37.5538013497357
60260,커피마마,쌍문점,Q12,서울특별시 도봉구 도봉로121길 10,127.03587504091101,37.6520242699991
60325,까페호,,Q12,서울특별시 광진구 아차산로78길 72,127.110408308239,37.5513324090047
60327,커피마마양재우리집점,양재우리집점,Q12,서울특별시 서초구 동산로 75,127.046843924695,37.4726428891501
60330,커피IT수다,,Q12,서울특별시 서초구 방배천로2안길 49,126.983807801049,37.479100758216894
60341,오가다,국기원사거리점,Q12,서울특별시 강남구 논현로85길 70,127.03241077240801,37.497764198452394
60343,한마음맞춤운동센터,,Q12,서울특별시 강남구 역삼로 509,127.059435496381,37.503523960866
60392,카페슈바빙,,Q12,서울특별시 동대문구 약령서길 82,127.03664477017999,37.581857716152896
60405,정커피숍,,Q12,서울특별시 노원구 한글비석로23길 7,127.071399807218,37.6604546148314
60617,헤븐스타,,Q12,서울특별시 은평구 통일로87길 21,126.91717495553002,37.6233419089939
60941,BeansGarden,,Q12,서울특별시 강남구 테헤란로 411,127.05084893093999,37.50548265470479
60944,에스카페,,Q12,서울특별시 강남구 도곡로4길 9,127.033513744091,37.4894024148912
60950,모코커피,,Q12,서울특별시 동작구 사당로16가길 71,126.969671845119,37.4842585050098
60967,테라하우스,,Q12,서울특별시 구로구 개봉로3길 87,126.850956404546,37.48588469826179
60994,빠리스타에스프레소,,Q12,서울특별시 양천구 오목로 177,126.857128695054,37.52530204543879
61004,카페하파라이,,Q12,서울특별시 강남구 선릉로76길 40,127.053729862327,37.5021538398209
61011,카페시카고,,Q12,서울특별시 동대문구 망우로18가길 3,127.06243332772301,37.5893097628269
61037,간단하지만특별한화피디Cafe,지대치점,Q12,서울특별시 강남구 도곡로 442,127.05881542670001,37.497959500802395
61047,스타벅스을지로입구,,Q12,서울특별시 중구 남대문로10길 9,126.98321208809901,37.567200132973
61082,레더앤카페디,,Q12,서울특별시 종로구 난계로29가길 4,127.022376888395,37.5742347229413
61083,커피이즘,,Q12,서울특별시 관악구 남부순환로 1626-1,126.93131906202801,37.484188123304
61089,캐스카페,동부이촌점,Q12,서울특별시 용산구 이촌로 260,126.97613515619801,37.5185366105608
61090,이디야커피,예술의전당점,Q12,서울특별시 서초구 반포대로 32,127.01210722684799,37.4834315635633
61091,애니팡팡,,Q12,서울특별시 강서구 곰달래로 195,126.85459213681999,37.5313774951652
61100,chefscafe,,Q12,서울특별시 은평구 연서로 455,126.933797384628,37.637333083021105
61108,프랭크,,Q12,서울특별시 강남구 압구정로 343,127.04008070443001,37.5284986430328
61119,에코하우스커피기프트,,Q12,서울특별시 서초구 나루터로4길 28,127.01200006850901,37.5113092838619
61123,디오즈캣,,Q12,서울특별시 서초구 서초대로 61,126.988942504048,37.4865334577081
61131,커피스트림,,Q12,서울특별시 금천구 독산로 247,126.902075304741,37.468980583134204
61136,스타벅스구로에이스트윈타워1점,구로에이스트윈타워1점,Q12,서울특별시 구로구 디지털로 285,126.89448759134501,37.4844799519315
61146,엔제리너스,송파구청점,Q12,서울특별시 송파구 오금로 87,127.107405691887,37.5146007564183
61149,커피양탕국,,Q12,서울특별시 강남구 테헤란로25길 21,127.035286123335,37.5019415804151
61154,커피이레,,Q12,서울특별시 노원구 상계로35길 15,127.07802779981199,37.670724326512705
61155,카페더케냐,,Q12,서울특별시 구로구 천왕로 42,126.83899783431002,37.481208505283
61162,디초콜릿커피앤,드서여의도점,Q12,서울특별시 영등포구 국회대로76길 16,126.921949919511,37.5302816121086
61172,삼양커피숍,,Q12,서울특별시 강북구 삼양로 170,127.02137203294501,37.6189900654072
61176,가장좋은커피,,Q12,서울특별시 서대문구 통일로 460,126.943388637926,37.5896917131846
